"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.111522066937462,-0.0204010044865696,0.285,0.258,1,"VAMP8"
0.111772572097779,-0.0072085198555196,0.115,0.102,1,"CCDC169"
0.111874486324435,-0.0266335019790341,0.29,0.26,1,"BRWD1"
0.112347327395098,-0.0101802906504611,0.706,0.64,1,"MYDGF"
0.112538732800803,-0.016156775232781,0.217,0.195,1,"FLVCR1"
0.112562392965836,-0.00811214945655547,0.65,0.579,1,"MRPL43"
0.112635306988967,-0.0196322454793074,0.164,0.146,1,"GOLGA2"
0.11292554543123,-0.00951152337549352,0.154,0.139,1,"ARHGEF7"
0.113069133022684,-0.011069740004641,0.11,0.097,1,"RBM15"
0.11307511798983,-0.0274778690607065,0.258,0.232,1,"TMEM161B-AS1"
0.113302668090029,-0.0215518007829343,0.34,0.307,1,"AUTS2"
0.113768436695081,-0.0319841413634115,0.469,0.413,1,"GID8"
0.113947404388417,-0.0285772999121121,0.242,0.214,1,"BCL2L13"
0.113948287341787,-0.00619057488770326,0.1,0.089,1,"RPGR"
0.114006604150543,-0.0296306496943139,0.188,0.168,1,"TULP4"
0.114319079909288,-0.0535358676417248,0.745,0.697,1,"SNHG8"
0.114326743792611,-0.0505778765234847,0.226,0.229,1,"FAM46B"
0.114493631220491,-0.0244160079069776,0.2,0.178,1,"NET1"
0.11470804516003,-0.0174078766617227,0.193,0.172,1,"PPP2R3B"
0.114769372892063,-0.0384625019282842,0.463,0.409,1,"TCF7L2"
0.11502662240768,-0.0142695697254993,1,1,1,"COX7C"
0.115225143320809,-0.0295678198120779,0.449,0.398,1,"ARID4B"
0.115260588555303,-0.0125036915519705,0.114,0.101,1,"ABHD8"
0.115300315334699,-0.00761893873099224,0.112,0.099,1,"ADRBK1"
0.11532862078827,-0.0511874416056302,0.746,0.7,1,"NOSIP"
0.115345155627432,-0.0218837220083069,0.508,0.452,1,"AHCYL1"
0.115436170756964,-0.0239979358944103,0.26,0.234,1,"ZNF649"
0.115678417661838,-0.0116578063689051,0.11,0.097,1,"RP1-39G22.7"
0.116147497328364,-0.0114411683228936,0.136,0.122,1,"UNC13B"
0.116259922902625,-0.0149310843705885,0.104,0.091,1,"SMAD3"
0.11641106160281,-0.0146395265294766,0.134,0.119,1,"ZNF274"
0.116587765937903,-0.0108976406523577,0.115,0.101,1,"HPDL"
0.116659574795507,-0.0119130244576555,0.185,0.166,1,"ETV4"
0.116687192081144,-0.0169678592620647,0.153,0.136,1,"EPS15"
0.116886348511159,-0.0337325964811609,0.303,0.272,1,"RNF24"
0.117091756818424,-0.013061043093789,0.113,0.1,1,"MN1"
0.117284771808312,-0.0753906879141852,0.779,0.732,1,"ARGLU1"
0.117573203218456,-0.015647003605034,1,1,1,"RPS3A"
0.117715037145284,-0.00520824718624993,0.106,0.094,1,"PHLPP1"
0.117817241616359,-0.0135010050009822,0.115,0.101,1,"MNT"
0.117878844307696,-0.0182753960282729,0.103,0.091,1,"EID2B"
0.117985264012748,-0.0149309568807591,0.133,0.117,1,"PPP2R5A"
0.118310615351595,-0.0486568070027509,0.94,0.908,1,"PNISR"
0.118601818749214,-0.0230271896313869,0.23,0.208,1,"EPHB2"
0.118700677665314,-0.0137186922511023,0.139,0.124,1,"TARBP1"
0.118709854038981,-0.01333212325768,0.11,0.097,1,"ART5"
0.118845428482517,-0.0154472749843953,0.107,0.095,1,"CCDC102A"
0.118850620788609,-0.00786216838450707,0.1,0.088,1,"USP25"
0.118862910533752,0.000167326004925306,0.916,0.87,1,"DBI"
0.119186550388517,-0.0273886302864895,0.579,0.516,1,"PNRC1"
0.119266470334392,-0.0121955468456642,0.163,0.146,1,"CDC42EP5"
0.119716649440057,-0.0113960992430278,0.105,0.094,1,"JOSD1"
0.120306560826423,-0.0240372830692109,0.236,0.211,1,"DGKZ"
0.120774118643041,-0.0130945086515712,0.114,0.101,1,"DNAJC5"
0.120819511614584,-0.0208933878089587,0.448,0.408,1,"KAT7"
0.120985879995189,-0.00376441017370333,0.732,0.666,1,"AP3S1"
0.121522354732797,-0.0120815382742423,0.838,0.767,1,"GLUL"
0.121536827227119,-0.0218690982506962,0.35,0.314,1,"TTF1"
0.121768428416854,-0.0147662386226482,0.125,0.112,1,"EPHB6"
0.121937937667904,-0.0139249059355788,0.111,0.098,1,"SIPA1"
0.122007728899292,-0.016003487228247,0.107,0.095,1,"ENTPD4"
0.122129301294169,-0.0306075107480678,0.399,0.355,1,"MVB12A"
0.122427639815056,-0.0278442916285703,0.287,0.257,1,"ZNF121"
0.122731443669841,-0.0229594170936254,0.239,0.215,1,"ADGRV1"
0.122805525870756,-0.0373762642888976,0.3,0.265,1,"KDM2B"
0.122983187828339,-0.0149820842453912,0.19,0.17,1,"TARSL2"
0.123167928378475,-0.062428081305187,0.324,0.32,1,"TMEM42"
0.123218842270209,-0.0157209163101278,0.115,0.101,1,"KIF14"
0.123279181482078,-0.0083516317383614,0.785,0.71,1,"ARF1"
0.124082216162301,-0.00871408938369583,0.112,0.1,1,"LINC00869"
0.124719483662651,-0.0268693192065431,0.675,0.596,1,"UBE2L6"
0.124743521731565,-0.0253694259689714,0.169,0.15,1,"CREBL2"
0.125038096796659,-0.079691245620878,0.719,0.669,1,"THUMPD3-AS1"
0.125077939355829,-0.0122383344885189,0.105,0.093,1,"RP1-193H18.2"
0.125123884305438,-0.0582629408418236,0.737,0.689,1,"NREP"
0.125692245325001,-0.00963085549332875,0.104,0.092,1,"ZC3HAV1"
0.125989682989395,-0.0171734357324477,0.134,0.12,1,"RASAL2"
0.126000160696597,-0.0156344231978306,0.213,0.193,1,"FHL3"
0.126505667696531,0.00256652928702028,0.913,0.87,1,"NDUFAB1"
0.126565495058733,-0.0310594433944008,0.33,0.296,1,"TRABD"
0.126595623408038,-0.0237690134751873,0.202,0.181,1,"KATNAL2"
0.126692763707495,-0.0154228637106744,0.222,0.2,1,"WDFY2"
0.127331818891519,0.00812975094746005,1,1,1,"TPT1"
0.127401976569545,-0.00740116718835274,0.156,0.14,1,"MBD1"
0.127405036014507,-0.0112886889054555,0.117,0.105,1,"TNFAIP8L1"
0.127472317642478,-0.0200667524626865,0.477,0.428,1,"AK2"
0.12748350285157,-0.0193145075443346,0.141,0.125,1,"CEP104"
0.127984367376294,-0.0223164189298029,0.33,0.297,1,"DCAF11"
0.128175928895726,-0.0109317220263587,0.113,0.101,1,"ZBTB39"
0.128431763712383,-0.0214940990435478,0.249,0.223,1,"SURF6"
0.12848040979504,-0.00888231427519801,0.113,0.101,1,"MAFG-AS1"
0.128615801725482,-0.0136893754302965,0.128,0.115,1,"SIRT3"
0.128787767019309,-0.0230374454476389,0.181,0.161,1,"AVPI1"
0.12921623380929,-0.0293322974267805,0.258,0.23,1,"MED8"
0.129736574046214,-0.0197824820439291,0.231,0.209,1,"CLIP3"
0.129871851112121,-0.0202445465892162,0.125,0.112,1,"RASA4"
0.129925445122534,-0.024981056794031,0.494,0.447,1,"CLIC4"
0.130057895523902,-0.0100081805804746,0.112,0.101,1,"DNAJC16"
0.130100191719219,-0.0181818080393685,0.196,0.175,1,"FBXL19"
0.130140221866916,-0.00604087943004399,0.101,0.089,1,"CD55"
0.130218208028464,-0.014284276577089,0.125,0.111,1,"TMEM92"
0.130232458837169,-0.0180716315046707,0.172,0.154,1,"SMG7"
0.130305740260125,-0.0103292614389324,0.122,0.11,1,"RPAP1"
0.130532280554298,-0.0248343507522846,0.228,0.204,1,"DCAF15"
0.130724559083178,-0.0420026112666255,0.333,0.3,1,"CENPA"
0.130782127576189,-0.0198506639751897,0.173,0.154,1,"AGFG1"
0.1308254690917,-0.00733269462358692,0.113,0.101,1,"TMF1"
0.13094299989672,-0.010649884118734,0.157,0.141,1,"NAT10"
0.131208041955783,-0.0103382102396369,0.214,0.194,1,"PHLDA3"
0.131739967876942,0.00209617213345958,0.701,0.639,1,"SSNA1"
0.131764404679333,-0.00979869861838903,0.105,0.093,1,"TMEM94"
0.131859811736474,-0.0231103607667313,0.189,0.169,1,"RACGAP1"
0.131908574490421,-0.0188041720047684,0.267,0.241,1,"RAMP2"
0.132568602832439,-0.0120453475406307,0.132,0.118,1,"ANKRD28"
0.132570318080792,-0.0276490056443461,0.344,0.308,1,"TLK1"
0.132572465962184,-0.0252565362982753,0.238,0.214,1,"THAP8"
0.13265043240593,-0.00299150866491216,0.719,0.657,1,"MFAP2"
0.132767166922455,-0.011748290275974,0.125,0.112,1,"TRAPPC6B"
0.132989320835449,-0.00681739956573635,0.793,0.729,1,"MRPL55"
0.133212902769727,-0.0113920348755057,0.15,0.135,1,"CCBL2"
0.133318372763878,-0.0169028806600313,0.147,0.131,1,"GNG7"
0.133490684908084,-0.0263989657353462,0.417,0.373,1,"PUM1"
0.133533994917603,-0.0128893112988391,0.125,0.112,1,"RRAGD"
0.133562758823531,-0.0236066786145174,0.55,0.491,1,"MKRN1"
0.134054240343731,-0.0177021824816315,0.163,0.147,1,"MAP7"
0.13429805524343,-0.0194709605988912,0.158,0.141,1,"SLC11A2"
0.13441371110678,-0.0192218955265376,0.212,0.19,1,"GINS1"
0.134456762320533,-0.0196637309822533,0.144,0.129,1,"ANKZF1"
0.134591558736507,-0.0259028705974826,0.194,0.174,1,"KIAA1429"
0.134627240264739,-0.0209161866564506,0.172,0.155,1,"TMEM50B"
0.134951915847385,-0.0242345753555598,0.669,0.594,1,"ITGAE"
0.135078479905799,-0.0138073802306176,1,1,1,"RPS24"
0.135154296984632,-0.0124485198190574,0.139,0.125,1,"SH3YL1"
0.135470857973808,-0.003394415166801,0.101,0.09,1,"ORAI3"
0.135589269371707,-0.0187837046723459,0.189,0.169,1,"UBE2Q2"
0.135591599212798,-0.013203783320219,0.156,0.14,1,"STMN3"
0.136136615748353,-0.0117480756717674,0.128,0.115,1,"N4BP1"
0.136256804702965,-0.0295074548299932,0.305,0.272,1,"PDS5A"
0.136293779337094,-0.0239778289650157,0.246,0.221,1,"TMEM41B"
0.137116256097336,-0.0129765397433672,0.166,0.15,1,"ATP6V0A1"
0.137233031732324,-0.0475232888815076,0.175,0.181,1,"INSIG2"
0.138105216600832,-0.0133855305143734,0.152,0.136,1,"ZC3H7B"
0.138114236113426,-0.0228639406174721,0.202,0.181,1,"ZNF689"
0.1381200516328,-0.0113955505075866,0.177,0.16,1,"RAB11FIP4"
0.138142044723247,-0.0221828978416874,0.36,0.323,1,"POLDIP3"
0.138244713121251,-0.0237882787435713,0.222,0.201,1,"ARHGEF2"
0.138355304489578,-0.0119277011922513,0.105,0.093,1,"ZNF567"
0.138489170849923,-0.0194499283010749,0.135,0.121,1,"LAMA1"
0.138572779836365,-0.0225904070160493,0.121,0.108,1,"LCOR"
0.138745598051615,-0.0199788772608188,0.224,0.201,1,"XPO6"
0.138881550501983,-0.018563356762584,0.165,0.148,1,"PIAS3"
0.138904689163694,-0.0348941255032765,0.456,0.408,1,"DPCD"
0.139260572763577,-0.00855547135113516,0.127,0.115,1,"LINC01021"
0.139327802175792,-0.0321171453105682,0.306,0.272,1,"DST"
0.139334332805573,-0.0207731885184805,0.118,0.105,1,"CTD-3184A7.4"
0.139421850615736,-0.0581477177556811,0.696,0.644,1,"COA4"
0.139563310267814,-0.0410071442341611,0.904,0.877,1,"RBM8A"
0.139920865660997,-0.0300539711097857,0.581,0.518,1,"TCEA2"
0.139928738897321,-0.0389604060506814,0.157,0.162,1,"ERBB3"
0.14006897609539,-0.0653687678548529,0.884,0.849,1,"SFRP1"
0.140399932455641,-0.0125244893618333,0.776,0.705,1,"EIF3A"
0.14043114507315,0.00589396970740186,0.953,0.922,1,"LSM5"
0.14056802689346,-0.0317079821472813,0.331,0.295,1,"PTK2"
0.140795272622254,-0.0761921784634727,0.678,0.628,1,"IFITM2"
0.140921363016679,-0.0707520144867912,0.608,0.567,1,"PBX1"
0.141202757520115,-0.012115943282281,0.204,0.186,1,"SPATS2L"
0.141247945571423,-0.0409985065876723,0.808,0.763,1,"POLR1D"
0.141336927333612,-0.075664686230533,0.422,0.409,1,"FBXO2"
0.141816202135971,-0.0310167070714787,0.24,0.215,1,"IGF1R"
0.141940955159337,-0.0119432651353756,0.155,0.14,1,"SP1"
0.14223178459828,-0.037544764107771,0.114,0.121,1,"CDC42EP1"
0.14238736498679,0.00613549642417732,0.949,0.908,1,"POLR2L"
0.142891371094371,-0.0382254299265846,0.491,0.434,1,"PPP1R11"
0.142914333322963,-0.0135559991544566,0.709,0.631,1,"PNKD"
0.143006657627701,-0.0132344023410425,0.1,0.088,1,"FIBCD1"
0.14344980559178,-0.0115851812542981,0.105,0.094,1,"WDR36"
0.144030589463613,-0.0180877590452516,0.13,0.116,1,"FOXK2"
0.144334076277936,-0.00683673200682702,0.121,0.109,1,"TBC1D5"
0.144558881317931,-0.0216181435443693,0.295,0.266,1,"JUND"
0.144970740865384,-0.0228116934607918,0.163,0.147,1,"ZNF75A"
0.145362425596587,-0.0546885801253536,0.756,0.699,1,"ARPP19"
0.146142224340747,-0.0193442778593569,0.165,0.149,1,"HCG18"
0.146267812054708,-0.0244568025042649,0.171,0.152,1,"ZNF768"
0.146498867846072,-0.0238650309164877,0.246,0.221,1,"SLC36A4"
0.146739778360035,-0.0118351471625891,0.122,0.109,1,"CCDC186"
0.147755903005955,-0.0141490960443239,0.104,0.093,1,"RFX2"
0.147761588304641,-0.0187867416862208,0.139,0.125,1,"PDK2"
0.147972876564537,-0.0210688677982709,0.148,0.132,1,"SORT1"
0.148126609988407,0.0084552262404709,0.959,0.929,1,"NHP2"
0.148442719905691,-0.0315987201012903,0.539,0.483,1,"CHD7"
0.148592068621242,-0.00603475128111797,0.11,0.099,1,"ECEL1"
0.148736863993213,-0.0211793070860851,0.999,0.997,1,"UQCRH"
0.149250465622509,-0.0234482396283414,0.665,0.595,1,"RSF1"
0.149702451066876,-0.0262855071761098,0.614,0.552,1,"HAX1"
0.149800435671928,-0.012044861810195,0.122,0.11,1,"SLC20A2"
0.150277103488144,0.007073500290113,0.992,0.981,1,"GLTSCR2"
0.150367207657165,-0.030398446348314,0.218,0.196,1,"TMEM45A"
0.15046247012842,-0.051074594971279,0.799,0.757,1,"MED28"
0.151052554049471,-0.0307407394390599,0.361,0.324,1,"MARK3"
0.151069089009574,-0.0237100674290183,0.183,0.164,1,"IGSF1"
0.151158028462509,-0.0502023533349891,0.724,0.686,1,"LY6E"
0.151312708574904,-0.00869809500283156,0.105,0.094,1,"PEAK1"
0.151338269144536,-0.0690144853717652,0.246,0.248,1,"MYLIP"
0.151358432456462,-0.0078645109003892,0.804,0.729,1,"RAB11A"
0.151431118800909,-0.0140936135141142,0.135,0.121,1,"RAB15"
0.151715452945349,-0.0663793321151145,0.612,0.565,1,"USP22"
0.151855298913154,-0.0100364181689853,0.113,0.101,1,"AXIN1"
0.151890775726942,-0.0156502333812697,0.168,0.152,1,"ABLIM1"
0.151986203095953,-0.0140980867209451,0.145,0.13,1,"SIN3B"
0.152303773225061,-0.00956019752206305,0.131,0.118,1,"ZNF775"
0.15232624393544,-0.013665515111181,0.22,0.2,1,"ATP6V1A"
0.152474615345309,-0.00248090368815457,0.81,0.762,1,"TCEB1"
0.15249611771687,-0.000502906068937214,0.829,0.768,1,"PFDN2"
0.15325900538716,-0.0022776023349802,0.789,0.734,1,"ENSA"
0.153307507528485,-0.00941062276538607,0.812,0.745,1,"PPIG"
0.153365276203244,-0.0286714141974947,0.285,0.256,1,"AFF4"
0.153382575424979,-0.0128728601986908,0.191,0.173,1,"UBE2O"
0.153433345334873,-0.0391980042381601,0.093,0.1,1,"VAX2"
0.15357653167836,-0.0220312609106628,0.191,0.172,1,"LRP6"
0.153825511255629,-0.0187731456775724,0.741,0.673,1,"TRAPPC6A"
0.153931683826247,-0.0180020742350466,0.125,0.112,1,"SLC26A6"
0.153950445500444,-0.0223696820447801,0.491,0.441,1,"ZNF714"
0.15424094896962,-0.0244907469066675,0.252,0.227,1,"ICE2"
0.154828861962891,-0.0754982145875991,0.338,0.327,1,"TPD52"
0.154839707124004,-0.0192522804079664,0.134,0.12,1,"AC007405.6"
0.154876661109785,-0.0243588893426097,0.571,0.521,1,"CDC20"
0.154881000084832,-0.0200266306067862,0.202,0.182,1,"ERCC2"
0.15490986514605,-0.017355464877608,0.109,0.097,1,"ERC1"
0.155609492712877,-0.0133304379190755,0.151,0.136,1,"RNF121"
0.155633023350322,-0.0282772107322498,0.521,0.463,1,"UBE2K"
0.155655954885524,-0.0292491099028465,0.534,0.474,1,"RBM6"
0.155865004523994,-0.0324901311604029,0.299,0.268,1,"ATXN3"
0.155914017664674,-0.0222719960974253,0.312,0.283,1,"ZNF814"
0.156539230946415,-0.0413803791592944,0.864,0.82,1,"SUMO3"
0.156898899119765,-0.0372423302076839,0.37,0.331,1,"HSD17B14"
0.157006067229834,-0.0259558309230631,0.502,0.451,1,"MLLT4"
0.157322016769906,-0.0206958219932772,0.18,0.162,1,"C6orf136"
0.158244260591187,-0.00194951887744854,0.82,0.75,1,"COA3"
0.158388484019606,-0.0148899926482563,0.171,0.154,1,"MTRNR2L8"
0.158536405319357,-0.0159364703292245,0.24,0.216,1,"ZMYM3"
0.158632804673541,-0.0801936538910614,0.482,0.463,1,"EZR"
0.158685383130988,-0.0681276597535064,0.351,0.342,1,"SLC44A2"
0.159315636628827,-0.0131063321128977,0.145,0.131,1,"NAV2"
0.159875272457427,-0.0180908367287987,0.121,0.108,1,"USP49"
0.160109324384163,0.00543112155230174,0.938,0.897,1,"CLIC1"
0.160135945399703,-0.0407735768060765,0.241,0.216,1,"KLF3"
0.160328928510274,-0.018325543148599,0.123,0.111,1,"KC6"
0.160877252243837,-0.0272937423702726,0.225,0.202,1,"PHYHD1"
0.161789011460302,-0.0207003452838181,0.997,0.989,1,"TCEB2"
0.162110187118782,-0.0117218474958374,0.138,0.125,1,"SORBS2"
0.162324499526522,-0.0365985253866796,0.094,0.101,1,"ATP6V1B1"
0.162411219900821,-0.0203943410929462,0.158,0.143,1,"MLLT1"
0.162630291874195,-0.0448270896989925,0.165,0.169,1,"NME2"
0.162738331372746,-0.00845684819305625,0.829,0.756,1,"DNAJB6"
0.162970389242614,-0.0202058802016017,0.155,0.139,1,"RP11-792A8.4"
0.162997970969667,-0.0124629549640887,0.109,0.097,1,"PHF21A"
0.163357877229054,-0.0310556804950275,0.387,0.348,1,"YDJC"
0.163484208459779,-0.0112889650256745,0.148,0.134,1,"FAM126A"
0.164713363506878,0.0108319823086656,0.988,0.977,1,"ATP5I"
0.164713948809045,-0.0519934757488114,0.706,0.665,1,"TNNT1"
0.164764524631428,-0.0239373179116272,0.208,0.188,1,"RNASEH1-AS1"
0.16527418135131,-0.0188430876766266,0.12,0.108,1,"TGFB1"
0.165316169425461,-0.0195979224036394,0.137,0.122,1,"RECK"
0.165850275706363,-0.028518941176574,0.39,0.352,1,"MED10"
0.166985170380889,-0.0286376735829402,0.108,0.115,1,"CDA"
0.167809110895185,-0.0176457752146438,0.202,0.183,1,"HIST3H2A"
0.16782138863883,-0.0306937711579044,0.192,0.172,1,"LSM14B"
0.168118233689843,-0.0736098511690397,0.693,0.658,1,"TERF1"
0.168620964723023,-0.0106891066805627,0.622,0.56,1,"MRPS14"
0.16867119450632,-0.0233407705041385,0.191,0.172,1,"NFATC4"
0.169798284368937,-0.0117977237945269,0.109,0.098,1,"ADAM23"
0.169811504815698,-0.020310728885089,0.995,0.991,1,"COX7A2"
0.169847868072944,-0.0646615486023745,0.572,0.543,1,"USP9X"
0.170006994332569,-0.0225729196307045,0.182,0.165,1,"TMEM246"
0.170031373666005,-0.0203191417104285,0.619,0.557,1,"TPR"
0.170840823265393,-0.0106979631209174,0.111,0.099,1,"BBS9"
0.171248078568059,-0.0277522300219473,0.237,0.212,1,"SAMD1"
0.171524846219575,-0.0310782717744863,0.387,0.349,1,"IDI1"
0.171566271575413,-0.0112256939856933,0.313,0.286,1,"LETMD1"
0.171595037248001,0.0123454883504919,0.979,0.956,1,"HMGN3"
0.171646589702935,-0.0136532685630596,0.149,0.135,1,"TAPBP"
0.171689672940472,-0.0214448464100892,0.152,0.138,1,"RP11-182L21.6"
0.17250222475148,-0.0183972431621846,0.673,0.612,1,"ZNF22"
0.172819781570867,-0.0188955162844626,0.233,0.211,1,"PPP6R1"
0.173448833937933,0.00945985203451372,0.987,0.968,1,"COX5B"
0.174175951597341,-0.0121307020116813,0.135,0.122,1,"ATXN7L3"
0.174240722782908,-0.0108663154027329,0.113,0.101,1,"SCYL2"
0.174344485915346,-0.0164601436422383,0.169,0.153,1,"TBC1D9B"
0.174888566228667,-0.0237955481907306,0.66,0.599,1,"MTDH"
0.175222957025632,-0.0141762820340857,0.132,0.12,1,"TCF20"
0.175306543867474,-0.019776460360351,0.135,0.122,1,"KLHL24"
0.175320605958677,-0.0199295781412959,0.632,0.564,1,"EXOSC7"
0.17606210799195,-0.00971083184768906,0.594,0.549,1,"DDX21"
0.176115085061497,-0.00293732424926739,0.107,0.097,1,"RHOF"
0.176538284563388,-0.0118126387346384,0.734,0.663,1,"RPAIN"
0.176737087116416,-0.021289832785723,0.166,0.15,1,"NOTCH1"
0.176920233635518,-0.00888596387898058,0.11,0.099,1,"LPIN2"
0.177160544332812,-0.0263937609965416,0.4,0.361,1,"CNOT1"
0.177299372201231,-0.0316190503031935,0.2,0.18,1,"ZNF883"
0.177317744566925,0.00663759070202374,1,1,1,"RPS5"
0.177681073447037,-0.00490129432077357,0.778,0.718,1,"PGRMC1"
0.177968595482695,-0.0621037447347955,0.532,0.511,1,"C19orf24"
0.178061330198956,-0.0333198742583005,0.93,0.896,1,"FKBP8"
0.178504040801701,-0.0231203596289379,0.627,0.568,1,"BOLA3"
0.178786712762838,-0.012340140767594,1,1,1,"RPL22"
0.179152671225748,-0.0254856511343207,0.23,0.209,1,"ZBED5"
0.180256001242733,-0.0148627091095161,0.117,0.105,1,"SCARB1"
0.180445316354192,-0.0872650474245914,0.39,0.373,1,"ILF3-AS1"
0.180663837006779,-0.0154477167812822,0.103,0.092,1,"PKD1"
0.181420783074604,-0.0154402096470254,0.621,0.562,1,"PLIN2"
0.18165775604992,-0.017005857203695,0.133,0.12,1,"PBX3"
0.181929986662816,-0.0200690720872456,0.398,0.36,1,"DNAJC4"
0.182575848959684,0.00917006794109398,0.944,0.903,1,"TIMM17B"
0.184001900815623,-0.01209725789744,0.143,0.129,1,"TRAK1"
0.185663484517312,-0.0177021151828245,0.611,0.546,1,"CDV3"
0.185923424977578,-0.023777070399344,0.115,0.103,1,"THNSL2"
0.186275967109581,-0.0235667011543493,0.212,0.191,1,"ARMC8"
0.186500487732855,-0.0497154393868641,0.2,0.204,1,"RP11-132A1.3"
0.186626776681763,-0.0366345380708132,0.302,0.272,1,"ZNF397"
0.18666464548179,-0.0165218968911139,0.142,0.128,1,"NDST1"
0.187336269288009,-0.00879049274796895,0.101,0.091,1,"PHTF2"
0.187490005539789,-0.0197310055449253,0.122,0.11,1,"CCNT2"
0.187512967452238,-0.0116103821753226,0.118,0.106,1,"AHCTF1"
0.187868203440287,-0.0194067146528735,0.233,0.213,1,"HLA-DPB1"
0.188090043580018,-0.0199365672795364,0.688,0.617,1,"TMEM50A"
0.188463851876959,-0.0463714063407086,0.475,0.423,1,"CHD9"
0.18912199143369,-0.0238448653468377,0.512,0.461,1,"CNPY3"
0.189310023926525,-0.0543121683604194,0.282,0.284,1,"PMAIP1"
0.189753341040932,-0.023743214573126,0.327,0.293,1,"GPBP1L1"
0.19019487984501,-0.0333986842624657,0.305,0.272,1,"UBE2Z"
0.191110098384073,-0.0160771103566604,0.102,0.092,1,"IGSF21"
0.192361627951579,-0.019072538433791,0.598,0.536,1,"CCDC25"
0.19248038389089,-0.0192142159770153,0.208,0.188,1,"MYCN"
0.192541276699056,-0.0215534174321854,0.265,0.24,1,"SYNGR3"
0.192618502421951,-0.0168719512583609,0.157,0.142,1,"TBC1D17"
0.192661215192901,-0.0289011688760643,0.488,0.439,1,"ZC3H13"
0.193230460093894,-0.0302657666764392,0.399,0.36,1,"SLC9A3R1"
0.193249267749522,-0.0196658690684581,0.584,0.529,1,"SLC3A2"
0.193749900646121,-0.0444541464059593,0.151,0.154,1,"CACNG8"
0.193967894891184,-0.00692780612988275,0.767,0.702,1,"MRPS16"
0.194285449699662,-0.0263606689134269,0.346,0.317,1,"STOM"
0.19447068268321,-0.0115568086630908,1,1,1,"RPL39"
0.194587226055134,-0.0173774092556878,0.148,0.135,1,"MARK4"
0.194599038984734,-0.0153564479928457,0.118,0.106,1,"WNK2"
0.194688979677875,-0.0333129394921444,0.11,0.116,1,"CTGF"
0.195952723662393,-0.0336504266697897,0.264,0.24,1,"TMEM88"
0.196709240690491,-0.0717752235141225,0.502,0.473,1,"ISCA1"
0.196728242104425,-0.0309407673568323,0.364,0.328,1,"DHRSX"
0.197124291769258,-0.0277257872072743,0.242,0.219,1,"ZNF521"
0.197813848962278,-0.0407768582500514,0.138,0.142,1,"PPM1N"
0.198399275704084,-0.0245640800608585,0.185,0.167,1,"C6orf1"
0.198928094394128,-0.0211560794880588,0.572,0.515,1,"MRPS18A"
0.198979739593495,-0.0265054538350195,0.232,0.21,1,"SH3GLB2"
0.19948213525699,-0.0078079978328645,0.118,0.107,1,"KCTD2"
0.199858484692207,-0.0188887871291063,0.181,0.165,1,"MARVELD1"
0.200400009035574,-0.0219468376848236,0.175,0.157,1,"EGLN3"
0.200404427242175,-0.0141826137627383,0.134,0.121,1,"NDEL1"
0.200855995862166,-0.0126413448514282,0.115,0.104,1,"PUS7"
0.200938050576148,-0.00740853275704412,0.834,0.761,1,"SLC25A39"
0.201345944015044,-0.0212130157566058,0.198,0.18,1,"C9orf69"
0.201390931741961,-0.0255137837690945,0.201,0.181,1,"GPT2"
0.201552874932122,-0.0293100193842879,0.244,0.222,1,"SERGEF"
0.201891505133625,-0.0335738047956994,0.596,0.54,1,"LARP7"
0.202311013105753,-0.026911652018928,0.524,0.471,1,"ARID1A"
0.202436101979926,-0.0205241921079703,0.347,0.315,1,"TTC17"
0.20276433486544,-0.0148943091270696,0.107,0.096,1,"LMBR1"
0.204396009111497,-0.0167160283867916,0.201,0.183,1,"TGFBR1"
0.204480242804633,-0.0124129633726703,0.638,0.58,1,"MRPL36"
0.204759205290107,-0.0125766360720343,0.109,0.099,1,"JOSD2"
0.205498211008089,-0.021581099289165,0.223,0.204,1,"USP28"
0.205587055105841,-0.0084735124608178,0.113,0.103,1,"SPAST"
0.205877330198855,-0.0800948919811639,0.574,0.539,1,"MIAT"
0.206253094949422,-0.0223141738479722,0.586,0.532,1,"TMEM205"
0.207588205758859,-0.0148568691543973,0.103,0.092,1,"TRIM25"
0.207991984017426,-0.0212339036451769,0.462,0.419,1,"ADGRL1"
0.208049281489273,-0.0262253238311843,0.199,0.181,1,"DNASE2"
0.208062342287544,-0.00346574005242717,0.748,0.68,1,"NAA38"
0.208579176743511,-0.0342517704424117,0.25,0.226,1,"PIM3"
0.209162370042867,-0.02630453375791,0.197,0.178,1,"PTRH2"
0.209617226082282,-0.0346518747647715,0.468,0.422,1,"SWI5"
0.209818158572393,-0.0113377652700652,0.104,0.093,1,"EPHA1"
0.209881271994681,-0.0151107566056167,0.205,0.188,1,"MAN2A1"
0.210191897553269,-0.0128545090936883,0.151,0.138,1,"ZNF577"
0.210442246115901,-0.0321177457733877,0.261,0.234,1,"CHD8"
0.210834935416044,-0.0476056075500433,0.793,0.751,1,"LAPTM4B"
0.210935708629834,-0.0236349399644058,0.251,0.228,1,"ZCCHC3"
0.211338607203913,-0.0113367440036924,0.101,0.091,1,"STRIP1"
0.211688827339073,-0.0335660879661408,0.4,0.362,1,"PLA2G12A"
0.211922258974991,0.00655932398245995,0.807,0.753,1,"HDDC2"
