"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj"
"EXOSC9";3.37199732896794e-12;0.029681586363429;0.252;0.183;1.13572242036969e-07
"PSMD6";3.39618191520168e-12;0.0713697636857972;0.527;0.43;1.14386803085908e-07
"FAM127A";3.43237398600959e-12;0.0465619197443478;0.421;0.328;1.15605788222789e-07
"LIX1";3.50585019884486e-12;0.0848261814832338;0.338;0.264;1.18080540547294e-07
"C3orf38";3.55990721581216e-12;0.0282427892807469;0.199;0.139;1.19901234935769e-07
"PPP2CA";3.9218536239153e-12;0.0667348495700427;0.629;0.525;1.32091951907091e-07
"PRRT2";4.16605357745907e-12;0.0454003804174901;0.393;0.306;1.40316850542399e-07
"GOT2";4.1704194088163e-12;0.05473875449376;0.466;0.374;1.40463896108342e-07
"CHAF1B";4.210541412417e-12;0.0360310156728645;0.162;0.109;1.41815245311617e-07
"PON2";4.22384838064466e-12;0.0371855373716804;0.419;0.326;1.42263437308493e-07
"WDR34";4.23262539703603e-12;0.041363642313282;0.416;0.324;1.42559055997571e-07
"C5orf15";4.36735474419699e-12;0.0349369294765475;0.319;0.24;1.47096875139299e-07
"ASMTL";4.50814013098222e-12;0.0453942977766056;0.417;0.327;1.51838667751612e-07
"PSMC2";4.59382824841055e-12;0.0426869281998;0.477;0.375;1.54724729234716e-07
"PHF20L1";4.68258575380490e-12;0.0397041020202386;0.252;0.185;1.57714170773903e-07
"UQCR11";4.68305292186982e-12;0.0866826256634745;0.96;0.915;1.57729905461497e-07
"DHPS";4.86367977353025e-12;0.0264570002015622;0.444;0.343;1.63813598452273e-07
"PRDX2";4.87110670264428e-12;0.0830283044902012;0.986;0.969;1.64063744851762e-07
"FANCG";4.97699483032979e-12;0.0292109563075502;0.175;0.12;1.67630162880338e-07
"TMCO1";4.97969265924179e-12;0.0499720439846546;0.57;0.462;1.67721028455923e-07
"UROD";5.1176375189724e-12;0.0536338811613396;0.466;0.372;1.72367149276509e-07
"CHAF1A";5.19158247000296e-12;0.0490050365523017;0.516;0.416;1.7485768917217e-07
"NDUFA9";5.34725834601191e-12;0.0465073845868232;0.472;0.377;1.80101008352027e-07
"TBPL1";5.53889665210361e-12;0.0503284158044724;0.534;0.434;1.86555578139502e-07
"RCN2";5.58470944992521e-12;0.0810369380996365;0.916;0.852;1.88098598982931e-07
"ACTL6A";5.83289979810304e-12;0.0327322905133781;0.361;0.276;1.96457898099909e-07
"TCEAL7";5.93078721859205e-12;0.0594685292901109;0.385;0.302;1.99754844309399e-07
"RNASEH2A";6.0858485828464e-12;0.07991257690781;0.722;0.621;2.0497746611885e-07
"CDK1";6.10318803594e-12;0.0482191202325081;0.422;0.334;2.05561476238495e-07
"RAE1";6.10583346122395e-12;0.0396872391783262;0.35;0.265;2.05650576807484e-07
"VWA9";6.11425523609757e-12;0.0363804504435413;0.176;0.121;2.05934230607002e-07
"DPH5";6.11604674762357e-12;0.037978567143156;0.374;0.289;2.0599457050671e-07
"DSCC1";6.31598580606964e-12;0.0334045558170294;0.258;0.189;2.12728717934231e-07
"RANBP3";6.72631259673976e-12;0.0315047303626838;0.288;0.214;2.26548934570792e-07
"SARS2";6.79447273708498e-12;0.0309217110958356;0.154;0.103;2.28844636257759e-07
"GINS2";6.85813400772132e-12;0.081449869024933;0.721;0.618;2.30988811514062e-07
"HMGA1";6.87133474577672e-12;0.0615775894035586;1;0.999;2.31433425572506e-07
"C12orf75";7.12392698432572e-12;0.0365162982521794;0.299;0.224;2.39940984759075e-07
"TIGAR";7.43344966458041e-12;0.031248071406035;0.148;0.098;2.50366018152733e-07
"PLGRKT";7.61291854372809e-12;0.039590744822238;0.295;0.222;2.56410709471306e-07
"BAZ1B";7.77577875317791e-12;0.0468021410137016;0.472;0.376;2.61896004185785e-07
"CA2";7.8068483765521e-12;0.0425583381071082;0.162;0.11;2.62942460170651e-07
"PSIP1";8.33863948308711e-12;0.0813997335965113;0.844;0.767;2.80853716429857e-07
"CENPU";8.43558124053114e-12;0.056108133700317;0.59;0.485;2.84118811762329e-07
"CUEDC2";8.53601448673165e-12;0.0545090548559509;0.575;0.471;2.87501503927609e-07
"DERA";8.55521554653328e-12;0.0319318813369562;0.339;0.258;2.88148214822787e-07
"TK1";8.62406439979161e-12;0.0463891903510287;0.431;0.339;2.90467113049381e-07
"PRKAR1A";8.63420434437144e-12;0.056439165567588;0.428;0.341;2.90808636522774e-07
"RNF11";8.73405173318252e-12;0.0355479977632238;0.341;0.26;2.9417159642532e-07
"DYNC1LI1";9.02710258797473e-12;0.0455457942891663;0.373;0.29;3.04041842265577e-07
"RUSC1";9.22242255645119e-12;0.0371205107011708;0.318;0.239;3.10620414123833e-07
"HAUS7";9.6013903568329e-12;0.0224494743632605;0.051;0.024;3.23384428608489e-07
"ISOC1";9.69350112066695e-12;0.029351397373358;0.247;0.179;3.26486811245184e-07
"ETFA";1.05289434113167e-11;0.0475279501818788;0.577;0.469;3.54625343036557e-07
"HIBCH";1.0562934884413e-11;0.0429448179613184;0.345;0.264;3.55770209841914e-07
"MED25";1.05697690710972e-11;0.0365846890025148;0.295;0.221;3.56000392083624e-07
"PPP2R1A";1.05857204801842e-11;0.0779287386932102;0.823;0.736;3.56537651493082e-07
"CENPM";1.09630883429407e-11;0.0490915202691987;0.504;0.408;3.69247778478585e-07
"FEZF1-AS1";1.11823891406515e-11;0.0492499015162077;0.318;0.242;3.76634048646283e-07
"H2AFY2";1.12039445251662e-11;0.0723882284747354;0.59;0.493;3.77360055552124e-07
"SHMT1";1.14218411807259e-11;0.0339063095381615;0.215;0.155;3.84699032808029e-07
"GPN1";1.18154817400145e-11;0.0377923151393359;0.338;0.259;3.97957240485429e-07
"ILF2";1.18779304103059e-11;0.0809267700294178;0.906;0.834;4.00060574149512e-07
"PPDPF";1.22305424702118e-11;-0.117482938938926;0.973;0.95;4.11936900939202e-07
"MRPL19";1.23494302898935e-11;0.0421657785551779;0.406;0.318;4.15941161593902e-07
"SMC2";1.26332762830261e-11;0.0438101033409301;0.403;0.315;4.25501378488601e-07
"NQO1";1.48342453511198e-11;0.0408349559159389;0.199;0.142;4.99632217671064e-07
"ARMC1";1.51300927581623e-11;0.0373517818899038;0.309;0.233;5.09596654187665e-07
"MCM7";1.54235162769605e-11;0.0773822032754685;0.611;0.513;5.19479451724306e-07
"SUV39H2";1.5808914086204e-11;0.0294299945140115;0.24;0.175;5.32460035337436e-07
"MAGEH1";1.62026310474887e-11;0.0288349108273164;0.205;0.145;5.45720816310465e-07
"YEATS4";1.6945203623119e-11;0.0527801554691626;0.455;0.362;5.70731403230269e-07
"CD63";1.77196956080462e-11;0.0839848929627234;0.988;0.972;5.96817067774605e-07
"PABPC4";1.86051814389425e-11;0.0476778982989156;0.535;0.43;6.26641116045022e-07
"P3H4";1.89781709080482e-11;0.0415030966614887;0.291;0.218;6.39203774353973e-07
"PAPSS1";1.95476799394001e-11;0.0274517068172614;0.244;0.177;6.58385408038934e-07
"SAAL1";1.9819500341132e-11;0.0341180944354089;0.304;0.23;6.67540590989668e-07
"SPCS3";1.99650070977941e-11;0.0329127764069892;0.326;0.248;6.72441404060802e-07
"TM7SF2";2.01772455831597e-11;0.05087025849261;0.468;0.373;6.79589808486403e-07
"ASF1A";2.08507954374115e-11;0.0395652523826739;0.397;0.309;7.02275641127456e-07
"BRI3";2.13274694539198e-11;-0.116833217433907;0.915;0.903;7.18330498677472e-07
"TCTEX1D2";2.18914399138801e-11;0.0497486374398602;0.497;0.402;7.37325587739396e-07
"DONSON";2.28851345521841e-11;0.0312839877625017;0.224;0.162;7.70794216852114e-07
"TCP1";2.32703625237121e-11;0.0797115666484374;0.788;0.703;7.83769080161149e-07
"RFWD2";2.38302297669341e-11;0.029849713418858;0.253;0.186;8.02625968780109e-07
"CNPY2";2.43663497681619e-11;0.0940640307665785;0.866;0.783;8.20683026541461e-07
"GLRX2";2.60383840000492e-11;0.0289928150389168;0.121;0.078;8.76998811505658e-07
"DDX52";2.60577053728747e-11;0.0323194102139867;0.368;0.285;8.77649574663794e-07
"NSDHL";2.61354029241657e-11;0.0363275446918771;0.194;0.138;8.80266505888824e-07
"CALM1";2.63406001479861e-11;0.0949332833413201;0.895;0.829;8.8717775358432e-07
"TMEM38B";2.7995173668638e-11;0.0343644734842506;0.302;0.229;9.42905444333396e-07
"NSFL1C";2.88245105275055e-11;0.0490584867784528;0.576;0.47;9.70838339076914e-07
"MT1H";2.92819936972461e-11;-0.320692103442938;0.122;0.168;9.86246829716946e-07
"TUBB2B";2.96359616787701e-11;0.0906438109947483;0.919;0.858;9.98168825302655e-07
"RNF146";3.03869535628033e-11;0.0247483307692144;0.218;0.156;1.02346298294878e-06
"MCM6";3.18429894361437e-11;0.0473156400800868;0.315;0.243;1.07250372719876e-06
"PUS7L";3.20545189521701e-11;0.0343922500823323;0.26;0.192;1.07962825282804e-06
"RAD51AP1";3.21611765319997e-11;0.0373921900468145;0.364;0.282;1.08322058677428e-06
"DNA2";3.26569569684637e-11;0.0249010704687289;0.085;0.05;1.09991896765483e-06
"ZNF738";3.28427032552189e-11;0.0320816284291633;0.362;0.28;1.10617508833903e-06
"PCDHB5";3.30987145040027e-11;0.0360156037821855;0.158;0.109;1.11479780320932e-06
"SRP9";3.46650746899467e-11;0.0775420752147187;0.962;0.929;1.16755438063209e-06
"SLC20A1";3.52546129115453e-11;0.029276476745126;0.24;0.176;1.18741061747376e-06
"RNF145";3.52895971786829e-11;0.0441587199152245;0.406;0.32;1.18858892257522e-06
"ATAD3B";3.53405167805362e-11;0.0209738113625732;0.123;0.079;1.19030394568524e-06
"ARL6IP6";3.5340549477067e-11;0.041488418351135;0.39;0.305;1.19030504693709e-06
"LAP3";3.57957073488733e-11;0.0283890090244588;0.298;0.225;1.2056352192174e-06
"DGCR6L";3.61271910635944e-11;0.0522859615259805;0.616;0.513;1.21679992221292e-06
"ATP5G3";3.67394392306699e-11;0.0778331891580546;0.988;0.975;1.23742105272819e-06
"UPF3B";3.71495723512814e-11;0.0447924788085285;0.568;0.467;1.25123474636351e-06
"PRDX3";3.81180020814991e-11;0.0718150937402255;0.795;0.699;1.28385242810697e-06
"THOC3";4.17359631858850e-11;0.0327647943929801;0.26;0.193;1.40570897606379e-06
"TUBGCP2";4.26234969034504e-11;0.0274720618700617;0.242;0.177;1.43560199920511e-06
"CCDC14";4.30890659128759e-11;0.0339096853655305;0.37;0.284;1.45128282901157e-06
"DPYSL4";4.31390208395739e-11;0.0242596021669356;0.154;0.105;1.45296536089769e-06
"CCKBR";4.50855205637298e-11;0.0497088626771445;0.219;0.16;1.51852541810698e-06
"DDX1";4.54422157866389e-11;0.0471278145814213;0.546;0.442;1.53053926990978e-06
"PLD3";4.58844967922901e-11;0.0596933997850834;0.682;0.572;1.54543573646112e-06
"BYSL";4.87679494612632e-11;0.0223275247805656;0.255;0.187;1.64255330580481e-06
"BLOC1S1";4.87955373106465e-11;0.0661988997535056;0.726;0.622;1.64348249215988e-06
"EID1";4.92334847443562e-11;0.0675061019785108;0.878;0.789;1.65823299967466e-06
"VPS36";4.93221646659812e-11;0.029215687253801;0.271;0.203;1.66121982811491e-06
"MRPL3";5.1069716762835e-11;0.0637122771555847;0.667;0.565;1.72007913028905e-06
"CAPN2";5.31469296474303e-11;0.0336676588341247;0.263;0.197;1.7900417374551e-06
"MRPS31";5.49852093923697e-11;0.0461820612766212;0.341;0.265;1.85195683754441e-06
"CLNS1A";5.77886422612529e-11;0.0833338590751291;0.834;0.752;1.94637926000126e-06
"TMEM256";5.83767788575238e-11;0.0844643602223614;0.866;0.797;1.96618828870026e-06
"TOR3A";5.86896027745734e-11;0.034020080620864;0.249;0.184;1.97672451105041e-06
"DBN1";5.87184604580518e-11;0.0492989002682848;0.519;0.421;1.97769646668764e-06
"EIF3G";5.87211895254937e-11;0.0902135127681216;0.882;0.8;1.97778838440815e-06
"CCS";5.89685738329067e-11;0.0291386552152006;0.416;0.325;1.98612053526613e-06
"FARS2";5.92767931030732e-11;0.0259025805736588;0.132;0.087;1.99650166850461e-06
"ATAD3A";5.98061986612015e-11;0.0329476867454738;0.203;0.146;2.01433257710793e-06
"EIF5B";6.06794840652568e-11;0.0894234869606143;0.821;0.736;2.04374570280191e-06
"RFC4";6.34426330432078e-11;0.0457602595050081;0.495;0.4;2.13681132352828e-06
"UBE2T";6.39149024274427e-11;0.0627506432323106;0.633;0.538;2.1527178286587e-06
"MFAP1";6.58526021813884e-11;0.0306318751743774;0.369;0.286;2.21798149407134e-06
"CCNE1";6.65368197603118e-11;0.0360533422391675;0.25;0.186;2.24102662634706e-06
"BTG2";6.76982481565763e-11;0.0315547314945066;0.245;0.179;2.28014469616165e-06
"AIFM1";7.01120404717774e-11;0.0363065027479013;0.362;0.281;2.36144363512994e-06
"GTF2H2";7.18725077809819e-11;0.0336221085374509;0.278;0.209;2.42073793457125e-06
"RBBP4";7.3661516347169e-11;0.0645990508476453;0.751;0.646;2.480993532089e-06
"SP3";7.41533478897338e-11;0.0223809171797064;0.234;0.17;2.49755891027412e-06
"NAA10";7.6313489551074e-11;0.0637986371418493;0.709;0.605;2.57031464156972e-06
"AK1";8.08900781820213e-11;0.0359150023014125;0.292;0.222;2.72445872324866e-06
"EBNA1BP2";8.10813649350418e-11;0.04773653238478;0.521;0.422;2.73090145237714e-06
"DAD1";8.37965661096556e-11;0.0784388451837468;0.822;0.725;2.82235214313931e-06
"UXS1";8.3805251782315e-11;0.0287169787931613;0.353;0.272;2.82264468528015e-06
"FKBP3";8.83612229198902e-11;0.0759577784596825;0.882;0.813;2.97609434916482e-06
"POLR2K";9.14214723491355e-11;0.0606996907132433;0.775;0.678;3.07916661019123e-06
"LETM1";9.37124486368579e-11;0.0307380092790127;0.246;0.181;3.15632898253801e-06
"GRWD1";9.7297411531719e-11;0.0278656864831595;0.331;0.252;3.27707411779983e-06
"ACO2";9.92773527681873e-11;0.0315459949941279;0.408;0.321;3.34376051858532e-06
"MRPS17";1.0000320013418e-10;0.0256903531801523;0.218;0.159;3.36820778371932e-06
"BRAT1";1.03853334275218e-10;0.033531535823075;0.16;0.112;3.49788415172362e-06
"GTF2A2";1.05082282537565e-10;0.0674279639507402;0.792;0.686;3.53927635814772e-06
"HELLS";1.05604989013912e-10;0.0713873810272745;0.716;0.622;3.55688163497758e-06
"U2AF2";1.06278405783547e-10;0.0366546373956952;0.43;0.337;3.57956298519564e-06
"HACD3";1.06492861401857e-10;0.0779051870234133;0.686;0.588;3.58678606487596e-06
"RNPEP";1.07034428924849e-10;0.0307948608493726;0.266;0.199;3.60502660061784e-06
"SLBP";1.10390451350517e-10;0.0424398167915892;0.426;0.34;3.71806079193677e-06
"RPS15A";1.11972810139797e-10;0.0379765089024264;1;1;3.77135621831849e-06
"LRRC40";1.142299574079e-10;0.0229609772638533;0.14;0.094;3.84737919545549e-06
"CLK1";1.1539433093551e-10;0.0239473801509302;0.161;0.111;3.88659646023892e-06
"UCHL3";1.1725812631519e-10;0.0398832576384072;0.457;0.366;3.9493709524219e-06
"TUFM";1.20593505874388e-10;0.0807045616242379;0.894;0.811;4.06170987135527e-06
"LIG1";1.21951582295476e-10;0.0344894740189189;0.279;0.211;4.10745124329394e-06
"CTU2";1.23044855549956e-10;0.023819264386581;0.175;0.122;4.14427377977806e-06
"UBE2I";1.27511575924605e-10;0.0741136436805911;0.94;0.885;4.29471738871663e-06
"DNAJC10";1.29193447428743e-10;0.0253448571344741;0.308;0.233;4.35136450284749e-06
"RPS2";1.31003627937266e-10;-0.0366228080764506;1;1;4.41233319255506e-06
"MAP1A";1.33152333149175e-10;0.0331240047675709;0.125;0.082;4.48470373279737e-06
"CERK";1.34170815065282e-10;0.0232457116209772;0.226;0.165;4.51900722221378e-06
"EPRS";1.35350159828139e-10;0.0457101118705749;0.411;0.327;4.55872873317154e-06
"ACTG1";1.38532971362197e-10;0.0722349322856548;1;1;4.66592900845015e-06
"ATP5J2";1.42995520336785e-10;0.0711422559507238;0.983;0.962;4.81623212046325e-06
"STK25";1.54760096041074e-10;0.0530807000447987;0.615;0.51;5.2124747947594e-06
"HSD17B10";1.56319150231557e-10;0.0662679095293022;0.751;0.649;5.26498529894907e-06
"ACTR3B";1.57718357964658e-10;0.0347997818691105;0.238;0.178;5.31211201460765e-06
"PIGC";1.58398188971592e-10;0.0228108314590922;0.302;0.228;5.33500940275221e-06
"DUT";1.69069873114449e-10;0.0859639374529764;0.831;0.747;5.69444239636774e-06
"SUCLA2";1.69294068199081e-10;0.0343406832516963;0.296;0.226;5.70199351101325e-06
"ME2";1.75482577921633e-10;0.0214866819561339;0.196;0.14;5.91042870697854e-06
"RPP40";1.81010945655594e-10;0.021986752003047;0.19;0.135;6.09662966062607e-06
"FAM92A1";1.85902803397161e-10;0.0405255341036622;0.459;0.371;6.26139232121977e-06
"APITD1";1.86039826390859e-10;0.0269335393544642;0.281;0.21;6.26600739267053e-06
"TUBGCP4";1.86162888455193e-10;0.0344403174896014;0.266;0.202;6.27015224605934e-06
"NEK4";1.86681035385206e-10;0.0212495365402638;0.153;0.105;6.28760395280913e-06
"CFAP20";1.88858008284637e-10;0.035850189314508;0.442;0.353;6.36092657703484e-06
"ADRM1";2.0425560171569e-10;0.0821463044862529;0.731;0.637;6.87953292138615e-06
"ATP2A1-AS1";2.1434026020111e-10;0.0365670049091624;0.317;0.246;7.2191943038336e-06
"POMGNT1";2.2074017009638e-10;0.0293604911707531;0.286;0.217;7.43474966901618e-06
"C1orf54";2.43268768733949e-10;0.0337547541217671;0.385;0.302;8.19353539972813e-06
"NSL1";2.49228301324964e-10;0.0374717734995503;0.378;0.298;8.39425841692611e-06
"PAQR4";2.50125061756178e-10;0.030152291666793;0.151;0.104;8.42446220500982e-06
"LYRM5";2.56834148351749e-10;0.0307510381399355;0.247;0.185;8.65043095063525e-06
"TAF9B";2.60557592848524e-10;0.0262300509690494;0.285;0.216;8.77584028473114e-06
"TBC1D7";2.63305375702006e-10;0.0367599079421496;0.45;0.357;8.86838835901925e-06
"CETN3";2.65332292001619e-10;0.0361793036706524;0.267;0.202;8.93665692690654e-06
"EBPL";2.68419272638132e-10;0.0690728861422805;0.794;0.693;9.04062952172492e-06
"GDI2";2.71176527821824e-10;0.0725955437905645;0.888;0.803;9.13349663356686e-06
"UTP18";2.75223564586498e-10;0.0339520826109175;0.395;0.311;9.26980487883783e-06
"G6PD";2.76163807845435e-10;0.0313299032641212;0.298;0.23;9.3014732120421e-06
"CEP78";2.77380282718269e-10;0.0317392847354795;0.249;0.187;9.342445302234e-06
"CDH2";2.83137904663617e-10;0.0370935389597814;0.359;0.277;9.53636776697527e-06
"SMG9";2.96430998079701e-10;0.0287934761743763;0.168;0.118;9.9840924463224e-06
"MIS12";3.0009522447062e-10;0.0224886937725436;0.203;0.147;1.0107507255395e-05
"BUD13";3.00860426983378e-10;0.0218000477679939;0.137;0.092;1.01332800412272e-05
"AAR2";3.10898602955067e-10;0.0272599278029541;0.158;0.11;1.04713758461296e-05
"PPP3CA";3.1133938674712e-10;0.0174629083667619;0.254;0.19;1.04862218850298e-05
"PSMD2";3.1644431628773e-10;0.0670200694034457;0.651;0.556;1.0658161016887e-05
"NRBP1";3.22934290467879e-10;0.0438106562341769;0.535;0.441;1.08767498372486e-05
"SELT";3.23704000913428e-10;0.0462552604513542;0.546;0.448;1.09026744547652e-05
"EPB41L4A-AS1";3.24714613572279e-10;-0.123057271759772;0.78;0.755;1.09367128997279e-05
"TRAPPC12";3.34187311642988e-10;0.0274323086877278;0.145;0.099;1.12557628434475e-05
"CTNNBL1";3.3449396442334e-10;0.0315660954282761;0.364;0.285;1.12660912157425e-05
"MCM10";3.35576006354207e-10;0.0358179537587926;0.218;0.161;1.1302535470016e-05
"CORO1A";3.40894751670881e-10;0.0261730158335545;0.09;0.055;1.14816761310269e-05
"SPC25";3.4354768204748e-10;0.0292071972139268;0.38;0.299;1.15710294790412e-05
"RP11-1094M14.11";3.46908736951962e-10;0.0280699711412993;0.331;0.257;1.1684233169279e-05
"ABCB7";3.49931097222261e-10;0.0339432926298436;0.229;0.17;1.1786029285543e-05
"SETD9";3.55704996924791e-10;0.0275997097577285;0.205;0.149;1.19805000014239e-05
"DHX29";3.56892605584775e-10;0.0343010524405105;0.388;0.306;1.20204998487008e-05
"COA6";3.64092077984751e-10;0.0379798202204618;0.472;0.383;1.22629852786044e-05
"POP5";3.64383479198292e-10;0.050611087809098;0.561;0.46;1.22727999628777e-05
"PRMT7";3.82958373665576e-10;0.0222302104440593;0.128;0.085;1.28984209834303e-05
"ILK";3.84311548835635e-10;0.0441080310732286;0.547;0.448;1.2943997276333e-05
"LMF2";3.88726672862868e-10;0.0202470464858974;0.152;0.105;1.30927030686943e-05
"MNAT1";3.90977807288495e-10;0.0175850598135434;0.295;0.223;1.31685235272838e-05
"DCAF13";3.97367789273508e-10;0.0482306676134178;0.505;0.414;1.3383744510521e-05
"FAHD2A";3.97900539979945e-10;0.0283928019216965;0.36;0.281;1.34016880870645e-05
"NUBP1";3.98260128807936e-10;0.0198834407756547;0.314;0.239;1.34137993983801e-05
"HM13";4.0070737958382e-10;0.0397316835754802;0.423;0.336;1.34962252517626e-05
"HSPB11";4.09622257653815e-10;0.043146492099194;0.568;0.474;1.37964872600382e-05
"UBQLN2";4.15986639632463e-10;0.0174403127204415;0.19;0.135;1.4010846009461e-05
"PPP1CA";4.19046864349245e-10;0.0735340443313559;0.845;0.767;1.41139174381469e-05
"EID2";4.20334626844277e-10;0.0258944503387904;0.183;0.131;1.41572905667421e-05
"SMARCAD1";4.37769198485804e-10;0.0257258908001882;0.142;0.097;1.47445043742004e-05
"RPLP1";4.39465920690135e-10;-0.0330268348618841;1;1;1.48016516747644e-05
"TRA2A";4.43046234225409e-10;0.0318115850687046;0.404;0.322;1.4922240214946e-05
"RFC5";4.47113623640277e-10;0.031452518679179;0.276;0.21;1.50592339578282e-05
"CDC25A";4.51082281474668e-10;0.031965313931605;0.201;0.147;1.51929023223483e-05
"MPV17L2";4.61972041816765e-10;0.0296260680452823;0.211;0.155;1.55596803404305e-05
"GART";4.86315791649859e-10;0.028815648934369;0.333;0.257;1.63796021785589e-05
"SNX4";4.97574014832587e-10;0.0230796398402595;0.18;0.128;1.67587903935764e-05
"GGCX";5.04801076527194e-10;0.0235008560026742;0.181;0.13;1.70022050585124e-05
"CAPZB";5.05843535086851e-10;0.0681358693714791;0.905;0.848;1.70373161052602e-05
"SRSF1";5.2138740675762e-10;0.0622725585894213;0.766;0.658;1.75608492470034e-05
"UBLCP1";5.27302655610675e-10;0.0212947316971756;0.213;0.155;1.77600807436231e-05
"TALDO1";5.28929711421376e-10;0.0805097032171149;0.791;0.705;1.78148816103834e-05
"PTS";5.573108411295e-10;0.0279478329672846;0.441;0.353;1.87707864400827e-05
"CSRP2";5.80022954074558e-10;0.0934255285607315;0.911;0.846;1.95357531161852e-05
"R3HCC1";5.81759726747449e-10;0.0269730695262119;0.321;0.248;1.95942493565808e-05
"SMC4";5.84579722335084e-10;0.0627063669025074;0.61;0.513;1.9689229627968e-05
"NELFCD";5.99252161355316e-10;0.0283939587087184;0.387;0.302;2.01834120466084e-05
